,id,datetime,visitor_id,device_type,revenue,tax
7794,7795,2019-09-28 00:00:00,76885585361864,1,4.382216469671661,0.19
7795,7796,2019-10-13 00:00:00,51919829014147,3,69.37205460023743,0.19
7796,7797,2019-09-06 00:00:00,4984168787913,1,783.5265877251533,0.07
7797,7798,2019-08-28 00:00:00,35290920305410,3,641.3959976940334,0.07
7798,7799,2019-09-15 00:00:00,97818314699169,3,6.09711148866402,0.19
7799,7800,2019-09-01 00:00:00,17758634549650,3,227.55511810577673,0.07
7800,7801,2019-11-01 00:00:00,91001446628171,1,727.2935309957447,0.07
7801,7802,2019-10-18 00:00:00,87086811800486,4,107.35689953078518,0.19
7802,7803,2019-08-27 00:00:00,1653069815236,4,288.70836847785455,0.19
7803,7804,2019-10-23 00:00:00,40739277055373,4,688.304136131494,0.19
7804,7805,2019-09-27 00:00:00,1129171893893,2,57.28650054941155,0.19
7805,7806,2019-10-09 00:00:00,97184970082491,4,521.6412713976034,0.19
7806,7807,2019-09-17 00:00:00,96182627414362,1,440.12113609908346,0.07
7807,7808,2019-10-03 00:00:00,62531584827560,3,7.136343003720688,0.19
7808,7809,2019-08-28 00:00:00,50404940637749,3,335.32370592433494,0.07
7809,7810,2019-08-19 00:00:00,50875429945381,3,463.824728268022,0.19
7810,7811,2019-08-19 00:00:00,31087835381906,1,284.1679269859071,0.19
7811,7812,2019-09-14 00:00:00,94597946386652,3,111.24247761278153,0.19
7812,7813,2019-09-24 00:00:00,6755432030941,1,187.0621446322814,0.19
7813,7814,2019-10-03 00:00:00,47447038460279,3,525.1197459015902,0.07
7814,7815,2019-08-27 00:00:00,46284374362764,1,871.7342674144031,0.19
7815,7816,2019-10-14 00:00:00,30539549865384,1,189.71183877799155,0.19
7816,7817,2019-08-12 00:00:00,38025257182986,4,190.31109748185096,0.07
7817,7818,2019-11-04 00:00:00,27046581733446,3,289.40565756502735,0.07
7818,7819,2019-09-24 00:00:00,27263535630360,2,763.249931127025,0.19
7819,7820,2019-08-12 00:00:00,70214501492934,1,599.3749492112693,0.07
7820,7821,2019-10-02 00:00:00,29567945043701,1,150.3424772018034,0.19
7821,7822,2019-09-14 00:00:00,7196703392142,3,609.0671172114987,0.19
7822,7823,2019-09-16 00:00:00,78503872908636,1,373.76464023215146,0.19
7823,7824,2019-11-03 00:00:00,98701711351948,3,35.882544673040684,0.07
7824,7825,2019-08-30 00:00:00,92444204137753,1,450.2905218595327,0.07
7825,7826,2019-09-11 00:00:00,58269314126259,3,723.6657794603993,0.07
7826,7827,2019-10-21 00:00:00,66493906025687,4,207.46232286570697,0.07
7827,7828,2019-09-04 00:00:00,92370503041737,1,342.1831574616025,0.19
7828,7829,2019-10-15 00:00:00,11346661602529,4,287.5189961735532,0.19
7829,7830,2019-10-21 00:00:00,64731437316735,2,456.679880135965,0.19
7830,7831,2019-09-17 00:00:00,24436425886651,1,354.17861213676673,0.19
7831,7832,2019-10-30 00:00:00,28690093336603,3,66.5586171585447,0.19
7832,7833,2019-08-13 00:00:00,97050951631857,3,599.8692525558043,0.19
7833,7834,2019-09-15 00:00:00,53508804122862,3,791.606068463249,0.19
7834,7835,2019-08-25 00:00:00,3030664548551,4,801.5475113259299,0.19
7835,7836,2019-11-04 00:00:00,99879401811157,1,91.1526085328565,0.19
7836,7837,2019-09-11 00:00:00,58540168626017,1,412.6507321810406,0.07
7837,7838,2019-09-27 00:00:00,11107547370155,3,790.7958447958681,0.19
7838,7839,2019-09-18 00:00:00,11916219198297,2,339.57124379145546,0.07
7839,7840,2019-08-20 00:00:00,83620220260631,4,250.38525046304795,0.19
7840,7841,2019-10-29 00:00:00,1667429790523,2,411.63585493587584,0.19
7841,7842,2019-08-06 00:00:00,62197144697414,4,738.0950328745727,0.07
7842,7843,2019-09-19 00:00:00,85526949191171,3,471.02308921049917,0.19
7843,7844,2019-10-17 00:00:00,75080947162272,4,876.5161335952041,0.19
7844,7845,2019-08-12 00:00:00,30365374781935,1,509.42029851780495,0.19
7845,7846,2019-09-02 00:00:00,54813579651416,4,695.5490837007881,0.19
7846,7847,2019-10-02 00:00:00,94669389629989,1,27.100290505539903,0.07
7847,7848,2019-10-01 00:00:00,67177885726944,2,852.5709289423862,0.07
7848,7849,2019-10-01 00:00:00,6636349797160,4,171.31400296660433,0.07
7849,7850,2019-10-03 00:00:00,5749843169763,4,877.5915922741822,0.07
7850,7851,2019-10-22 00:00:00,6334503083143,3,447.64744501175875,0.07
7851,7852,2019-10-10 00:00:00,41775061827771,2,688.5746155909953,0.07
7852,7853,2019-09-04 00:00:00,10882291932310,2,88.16527467755525,0.19
7853,7854,2019-08-14 00:00:00,10465690377068,4,470.44317923292607,0.19
7854,7855,2019-09-03 00:00:00,23198452218601,3,414.5619782403177,0.19
7855,7856,2019-10-20 00:00:00,61019771049522,4,859.553347245601,0.19
7856,7857,2019-09-15 00:00:00,70554699897947,3,276.9464875483639,0.19
7857,7858,2019-10-08 00:00:00,40278915353239,4,852.9529070424649,0.07
7858,7859,2019-10-02 00:00:00,17233463369248,1,26.187483889583238,0.19
7859,7860,2019-09-27 00:00:00,59529904590020,2,599.4830392202119,0.19
7860,7861,2019-08-25 00:00:00,95532560374247,2,77.25771038055417,0.19
7861,7862,2019-10-31 00:00:00,97749335942036,2,606.0084688494677,0.07
7862,7863,2019-10-17 00:00:00,56764668774256,1,473.6657545904123,0.19
7863,7864,2019-09-04 00:00:00,16798845272488,1,647.4481815469211,0.07
7864,7865,2019-08-21 00:00:00,47516324941155,3,853.8050514143816,0.19
7865,7866,2019-11-02 00:00:00,68097555047105,2,875.6579754189687,0.07
7866,7867,2019-09-16 00:00:00,53876975786076,3,95.021187536906,0.07
7867,7868,2019-09-13 00:00:00,92204598646060,3,333.93374518151285,0.19
7868,7869,2019-11-02 00:00:00,733291276795,3,783.5728992110976,0.07
7869,7870,2019-08-23 00:00:00,92842943303002,3,10.549619778410277,0.07
7870,7871,2019-10-09 00:00:00,33826122967226,1,50.87719318913773,0.07
7871,7872,2019-09-29 00:00:00,92955500827223,4,813.5950472934761,0.07
7872,7873,2019-09-11 00:00:00,37000945968774,2,849.1195167027968,0.07
7873,7874,2019-10-01 00:00:00,97042626222852,3,642.7294587063924,0.07
7874,7875,2019-09-17 00:00:00,35649978828934,4,806.1034957557124,0.19
7875,7876,2019-10-29 00:00:00,11491814841908,3,654.3670705163639,0.07
7876,7877,2019-09-23 00:00:00,17410026188339,4,630.1933981616763,0.07
7877,7878,2019-09-02 00:00:00,13508265746183,2,583.4362610907484,0.07
7878,7879,2019-09-30 00:00:00,79607439878076,4,189.63535010110334,0.07
7879,7880,2019-10-07 00:00:00,84744045472749,4,627.2922793824638,0.19
7880,7881,2019-08-16 00:00:00,10352328078611,1,582.5158207811957,0.19
7881,7882,2019-10-30 00:00:00,46656546130359,1,209.5638422572112,0.19
7882,7883,2019-10-27 00:00:00,87659880609498,3,755.1061278947009,0.07
7883,7884,2019-09-01 00:00:00,32918191772829,2,496.1154418626139,0.07
7884,7885,2019-10-17 00:00:00,29442368358887,2,655.7305115312408,0.19
7885,7886,2019-08-23 00:00:00,38098613352426,1,631.2465615100224,0.07
7886,7887,2019-08-30 00:00:00,61826416674211,4,646.3746152051955,0.19
7887,7888,2019-10-01 00:00:00,27286011803890,3,513.9150222539895,0.19
7888,7889,2019-09-16 00:00:00,28562397913188,3,507.07252747388134,0.19
7889,7890,2019-10-21 00:00:00,11548698009783,2,858.2406773109462,0.19
7890,7891,2019-08-29 00:00:00,69338202798857,3,329.3303683606938,0.07
7891,7892,2019-10-17 00:00:00,1207912936237,2,781.9835707506685,0.07
7892,7893,2019-09-18 00:00:00,8675461865336,1,676.0193870093285,0.07
7893,7894,2019-09-30 00:00:00,83577995191748,4,742.777276510508,0.07
7894,7895,2019-09-03 00:00:00,71065434968695,2,305.74751974364364,0.07
7895,7896,2019-08-19 00:00:00,50452387270448,1,669.6057809456139,0.19
7896,7897,2019-11-02 00:00:00,86202254902906,4,68.29416540884492,0.19
7897,7898,2019-09-13 00:00:00,11212766341044,1,53.5396046897532,0.19
7898,7899,2019-08-07 00:00:00,19980285583504,3,306.63919099209966,0.07
7899,7900,2019-10-05 00:00:00,24747156537959,2,841.4004873126264,0.07
7900,7901,2019-09-11 00:00:00,63426281515346,2,481.89262173394894,0.07
7901,7902,2019-10-17 00:00:00,48908909392394,1,742.1042562569509,0.07
7902,7903,2019-08-19 00:00:00,47664863556068,4,306.6878425227284,0.07
7903,7904,2019-10-20 00:00:00,25998285290831,3,81.20986370324236,0.07
7904,7905,2019-09-27 00:00:00,5112235817435,4,70.57534773677712,0.19
7905,7906,2019-08-07 00:00:00,79989473461266,4,257.66996813848783,0.19
7906,7907,2019-08-30 00:00:00,16476065888253,3,683.3985277505951,0.19
7907,7908,2019-10-17 00:00:00,1282768229138,2,266.803397395199,0.19
7908,7909,2019-08-06 00:00:00,97818314699169,3,349.2803265575077,0.19
7909,7910,2019-11-01 00:00:00,51939487647767,4,652.1228423300305,0.07
7910,7911,2019-08-14 00:00:00,64439865721597,1,867.8445757107768,0.19
7911,7912,2019-11-01 00:00:00,94074773218203,3,730.8971619202929,0.07
7912,7913,2019-10-30 00:00:00,26423705614566,4,285.1697192869887,0.19
7913,7914,2019-09-01 00:00:00,87496462941351,4,64.76029570718619,0.19
7914,7915,2019-08-09 00:00:00,70029016733224,2,706.272703363607,0.19
7915,7916,2019-10-24 00:00:00,88367278839508,2,394.7912177666048,0.19
7916,7917,2019-10-17 00:00:00,50379732745122,3,2.7519756785163163,0.19
7917,7918,2019-10-06 00:00:00,73115357905796,3,707.3717033303135,0.07
7918,7919,2019-10-16 00:00:00,91528977086799,3,154.81907081922523,0.07
7919,7920,2019-09-10 00:00:00,71398772474923,2,274.57402477056195,0.07
7920,7921,2019-08-16 00:00:00,74213960354355,1,865.7695778190725,0.07
7921,7922,2019-10-25 00:00:00,37168875120641,3,78.90206021851984,0.19
7922,7923,2019-09-24 00:00:00,45485964702086,4,416.36952427973847,0.19
7923,7924,2019-10-02 00:00:00,21997611147084,3,104.34536799230553,0.19
7924,7925,2019-09-19 00:00:00,48268961484459,1,854.4737127479717,0.19
7925,7926,2019-11-02 00:00:00,57125787747855,4,637.1270202305502,0.07
7926,7927,2019-08-09 00:00:00,18151304632325,1,348.75441379028445,0.19
7927,7928,2019-09-16 00:00:00,7280108930248,3,672.3424274770874,0.07
7928,7929,2019-09-03 00:00:00,20356510211408,1,329.6411135118992,0.19
7929,7930,2019-09-27 00:00:00,9819002212039,4,697.0888915737805,0.07
7930,7931,2019-08-29 00:00:00,87409142901766,3,125.68296822876714,0.07
7931,7932,2019-10-12 00:00:00,32498860063743,3,289.71815724097365,0.19
7932,7933,2019-08-10 00:00:00,50006460229365,1,375.2396531544127,0.07
7933,7934,2019-09-14 00:00:00,78638047547198,3,803.4799641674917,0.19
7934,7935,2019-10-25 00:00:00,60505299592873,1,389.5282632119108,0.19
7935,7936,2019-10-26 00:00:00,92754861389705,3,896.2606000736696,0.07
7936,7937,2019-08-29 00:00:00,50518523676297,4,769.1927908627403,0.07
7937,7938,2019-10-16 00:00:00,41564480314906,4,493.86603489675184,0.19
7938,7939,2019-09-27 00:00:00,80837077263342,4,319.67226793240974,0.19
7939,7940,2019-08-21 00:00:00,55466706426573,4,117.71047729617955,0.07
7940,7941,2019-10-14 00:00:00,56764668774256,2,252.06306911013553,0.19
7941,7942,2019-10-05 00:00:00,68338791853544,2,530.4652326303243,0.07
7942,7943,2019-10-22 00:00:00,5796170511498,2,359.46033977669043,0.19
7943,7944,2019-10-27 00:00:00,72723774397808,4,571.8103738926418,0.19
7944,7945,2019-10-10 00:00:00,53508804122862,3,771.4047512550616,0.19
7945,7946,2019-10-16 00:00:00,29090569899372,4,310.8761570957257,0.07
7946,7947,2019-10-19 00:00:00,13521408449633,2,435.8121279259816,0.19
7947,7948,2019-10-04 00:00:00,3533485382114,4,232.38421329245583,0.07
7948,7949,2019-09-23 00:00:00,33963074397740,3,900.4936654261646,0.07
7949,7950,2019-08-06 00:00:00,7381615791302,2,57.422568112108294,0.19
7950,7951,2019-09-24 00:00:00,41650372250944,2,771.8875136571404,0.07
7951,7952,2019-10-01 00:00:00,33489616402493,2,13.452638661506512,0.19
7952,7953,2019-08-13 00:00:00,65766515239497,2,323.71471894428834,0.07
7953,7954,2019-08-09 00:00:00,91929466811490,1,253.53833523597896,0.07
7954,7955,2019-11-03 00:00:00,83482134045780,3,27.7670100063189,0.19
7955,7956,2019-10-29 00:00:00,32682384648417,3,821.911828381473,0.07
7956,7957,2019-09-24 00:00:00,33554454888315,1,621.3970374276005,0.07
7957,7958,2019-09-01 00:00:00,90534776345522,2,585.550855230947,0.19
7958,7959,2019-08-12 00:00:00,18583691523118,1,35.839245046307454,0.07
7959,7960,2019-09-04 00:00:00,18959853076729,1,401.28768249065985,0.19
7960,7961,2019-08-07 00:00:00,55111785955526,1,406.48874553758844,0.19
7961,7962,2019-09-12 00:00:00,65170308974555,1,77.27814508695778,0.19
7962,7963,2019-09-09 00:00:00,31087835381906,3,276.19942234966385,0.19
7963,7964,2019-10-25 00:00:00,89900048067968,3,747.6730892930718,0.07
7964,7965,2019-09-07 00:00:00,19980285583504,3,232.86963991111006,0.07
7965,7966,2019-10-17 00:00:00,37221506380632,1,692.4605736921562,0.19
7966,7967,2019-10-24 00:00:00,32918191772829,1,354.2656846785961,0.07
7967,7968,2019-08-26 00:00:00,46150195295233,2,504.9878294661863,0.07
7968,7969,2019-09-26 00:00:00,11701828432478,4,48.498872870561954,0.19
7969,7970,2019-08-30 00:00:00,27099203744251,2,350.8743930748112,0.07
7970,7971,2019-08-31 00:00:00,30073630645479,1,185.76401826032682,0.07
7971,7972,2019-10-21 00:00:00,57238142940997,1,587.8373708324073,0.19
7972,7973,2019-08-14 00:00:00,69709958390853,1,706.1475158242637,0.19
7973,7974,2019-10-31 00:00:00,59238814497747,4,69.93082512319667,0.07
7974,7975,2019-10-06 00:00:00,6999233588378,3,191.39580734057182,0.19
7975,7976,2019-10-05 00:00:00,94057593648094,1,607.5508907937992,0.07
7976,7977,2019-08-12 00:00:00,12014620905631,2,443.98673059941717,0.19
7977,7978,2019-10-10 00:00:00,93104470086914,3,844.5792786703474,0.19
7978,7979,2019-09-16 00:00:00,37913872729308,4,777.0560029874721,0.19
7979,7980,2019-08-24 00:00:00,72306775690261,3,533.3405135205305,0.19
7980,7981,2019-08-26 00:00:00,10542897805749,2,745.8422717026652,0.07
7981,7982,2019-09-01 00:00:00,56675733522840,4,567.9456513960673,0.07
7982,7983,2019-09-09 00:00:00,30012133104614,3,729.390392002126,0.19
7983,7984,2019-08-18 00:00:00,86786214621147,2,894.4639445997756,0.07
7984,7985,2019-08-15 00:00:00,27113641566034,1,426.11913214798096,0.07
7985,7986,2019-11-03 00:00:00,28071560216418,3,100.64120398725315,0.19
7986,7987,2019-09-14 00:00:00,11579339919848,1,686.7260974758215,0.07
7987,7988,2019-09-24 00:00:00,71365465609820,4,88.15671133822322,0.07
7988,7989,2019-08-22 00:00:00,49911452084433,4,438.3372514754435,0.19
7989,7990,2019-08-19 00:00:00,95948475304854,2,212.56955914982169,0.19
7990,7991,2019-10-27 00:00:00,51420293445171,3,759.4664647989564,0.07
7991,7992,2019-09-23 00:00:00,21824650685644,2,894.0548116421436,0.07
7992,7993,2019-09-07 00:00:00,69204331200852,3,263.3707195080659,0.19
7993,7994,2019-09-25 00:00:00,60520044218968,4,461.4246331788048,0.19
7994,7995,2019-08-16 00:00:00,99942542940694,1,351.963280122871,0.07
7995,7996,2019-08-12 00:00:00,65620721336758,3,315.0599994620602,0.19
7996,7997,2019-09-28 00:00:00,58573036185856,2,199.96326744987087,0.07
7997,7998,2019-08-25 00:00:00,11434390779151,3,553.9432835512222,0.19
7998,7999,2019-08-19 00:00:00,94513171475679,1,229.51003149711775,0.19
7999,8000,2019-08-13 00:00:00,71738219412746,3,48.60377573687354,0.07
8000,8001,2019-08-27 00:00:00,83707217843900,4,892.5658791186711,0.19
8001,8002,2019-10-18 00:00:00,91636554135808,3,643.7957361133884,0.19
8002,8003,2019-10-26 00:00:00,38261526856744,3,64.10306555682246,0.19
8003,8004,2019-10-10 00:00:00,18798291629208,1,357.66403357662364,0.19
8004,8005,2019-08-07 00:00:00,73996754576326,4,75.68410077741369,0.07
8005,8006,2019-09-08 00:00:00,63064473526561,4,6.426337104490933,0.07
8006,8007,2019-09-07 00:00:00,57698594253336,2,558.8037430833247,0.19
8007,8008,2019-08-11 00:00:00,7286817259293,3,276.38727767623834,0.19
8008,8009,2019-09-09 00:00:00,41283921361996,3,280.76789863861666,0.19
8009,8010,2019-08-11 00:00:00,14153139578349,2,174.87081908355793,0.07
8010,8011,2019-09-07 00:00:00,55104934739621,4,224.61037768552495,0.19
8011,8012,2019-09-09 00:00:00,67059504316884,1,687.7058353515864,0.19
8012,8013,2019-09-27 00:00:00,61943825881501,2,508.8170566126249,0.19
8013,8014,2019-10-21 00:00:00,83396756579256,3,631.1430582605831,0.07
8014,8015,2019-10-04 00:00:00,34137366596970,1,96.15492621179641,0.19
8015,8016,2019-08-29 00:00:00,50616946908770,1,570.4201932081799,0.07
8016,8017,2019-08-16 00:00:00,33826122967226,1,238.1908976180041,0.19
8017,8018,2019-08-30 00:00:00,80708509748269,3,96.89887279046499,0.07
8018,8019,2019-10-15 00:00:00,11916219198297,2,509.1798067721836,0.19
8019,8020,2019-09-25 00:00:00,21997611147084,1,567.4088251083314,0.07
8020,8021,2019-10-14 00:00:00,2521905017395,2,676.1286519809362,0.19
8021,8022,2019-10-15 00:00:00,67279090529702,2,136.9828908052879,0.07
8022,8023,2019-09-30 00:00:00,26443996099859,1,171.17962323334982,0.07
8023,8024,2019-08-11 00:00:00,8711439466952,3,302.07954497035064,0.07
8024,8025,2019-09-30 00:00:00,7347889604997,3,776.0329108426994,0.19
8025,8026,2019-11-01 00:00:00,4876869989137,3,491.3674567590845,0.07
8026,8027,2019-08-08 00:00:00,11466582871545,1,687.3592526043661,0.19
8027,8028,2019-09-13 00:00:00,13731670818192,4,875.1641503648246,0.19
8028,8029,2019-09-13 00:00:00,26879060198295,4,597.6690514956489,0.19
8029,8030,2019-09-20 00:00:00,18964527060402,2,379.0589083969585,0.07
8030,8031,2019-10-30 00:00:00,45763777672325,4,567.2656256959652,0.07
8031,8032,2019-09-12 00:00:00,93917774631693,2,370.44597759128237,0.07
8032,8033,2019-10-03 00:00:00,50707045445698,1,816.7469171879214,0.07
8033,8034,2019-10-29 00:00:00,81119705433641,4,152.65935279896487,0.07
8034,8035,2019-09-16 00:00:00,16943097809537,1,561.6721552925557,0.07
8035,8036,2019-09-27 00:00:00,92264045611970,3,328.9923655350772,0.07
8036,8037,2019-08-26 00:00:00,59971589726435,3,789.2789562935428,0.19
8037,8038,2019-08-23 00:00:00,26017163166592,1,209.4398003910067,0.19
8038,8039,2019-10-28 00:00:00,16116398192709,2,264.58906579995397,0.07
8039,8040,2019-08-12 00:00:00,8230619294209,1,129.09319233578373,0.19
8040,8041,2019-09-26 00:00:00,34334186295946,4,264.9137395729427,0.19
8041,8042,2019-08-20 00:00:00,76985915634715,3,440.633438723933,0.19
8042,8043,2019-10-18 00:00:00,54364585535540,3,498.38737353586487,0.07
8043,8044,2019-09-03 00:00:00,84859285052457,1,212.90203327760028,0.07
8044,8045,2019-09-01 00:00:00,38188230890178,2,848.5074924556501,0.19
8045,8046,2019-10-08 00:00:00,46293663408094,1,872.1842921953255,0.07
8046,8047,2019-11-04 00:00:00,18231802621862,3,806.3454226625045,0.19
8047,8048,2019-09-08 00:00:00,49586564372940,1,104.38215255880361,0.19
8048,8049,2019-09-29 00:00:00,8354361558486,4,536.0988490278315,0.19
8049,8050,2019-09-20 00:00:00,38289773510518,3,658.3890217078523,0.19
8050,8051,2019-08-31 00:00:00,89468185343231,2,61.30974971848429,0.07
8051,8052,2019-10-02 00:00:00,18823752247467,2,811.7441066481985,0.07
8052,8053,2019-10-20 00:00:00,22105114511981,2,506.87146749080443,0.07
8053,8054,2019-10-20 00:00:00,24864480218705,4,779.5409422408658,0.19
8054,8055,2019-09-04 00:00:00,10441179245759,2,465.02067061883696,0.07
8055,8056,2019-09-08 00:00:00,91597615095488,3,440.05694015395966,0.19
8056,8057,2019-10-22 00:00:00,63359208003665,3,846.8155406560412,0.19
8057,8058,2019-11-01 00:00:00,16598838192941,1,117.3801938419136,0.19
8058,8059,2019-08-19 00:00:00,52659243374824,1,624.364983673326,0.07
8059,8060,2019-08-13 00:00:00,7297573562612,3,26.97675497055239,0.19
8060,8061,2019-09-02 00:00:00,34188494997423,3,150.48666837678934,0.07
8061,8062,2019-09-04 00:00:00,59857532448926,3,650.7416019073171,0.19
8062,8063,2019-08-31 00:00:00,36026015725234,3,44.21646336605257,0.07
8063,8064,2019-09-17 00:00:00,38477740896626,1,655.3973348901551,0.07
8064,8065,2019-09-12 00:00:00,16652766044236,4,639.8912720119491,0.19
8065,8066,2019-08-24 00:00:00,30708123953928,3,425.13111283576,0.19
8066,8067,2019-09-19 00:00:00,75080947162272,4,730.1731526332353,0.19
8067,8068,2019-10-15 00:00:00,46397682292080,1,202.42105454044858,0.07
8068,8069,2019-08-18 00:00:00,78547124364428,2,91.70694413806893,0.07
8069,8070,2019-10-20 00:00:00,94086983542341,1,600.673061592561,0.19
8070,8071,2019-10-30 00:00:00,57705874262658,3,888.7435390842262,0.19
8071,8072,2019-10-06 00:00:00,90504491759953,4,366.4156920077717,0.19
8072,8073,2019-08-18 00:00:00,75381359518300,2,291.30627722117987,0.07
8073,8074,2019-08-09 00:00:00,42673434908598,3,478.9945386021636,0.07
8074,8075,2019-08-14 00:00:00,40589928799929,3,203.65980310885215,0.07
8075,8076,2019-10-09 00:00:00,4884665682732,2,617.8744289775044,0.19
8076,8077,2019-10-26 00:00:00,83041563299879,3,826.1626800600012,0.19
8077,8078,2019-11-04 00:00:00,40481207019653,1,310.91566688878305,0.19
8078,8079,2019-09-05 00:00:00,91526818846383,3,637.3104230648305,0.07
8079,8080,2019-10-19 00:00:00,68564288760762,2,491.1028828157471,0.19
8080,8081,2019-08-22 00:00:00,60229502330758,1,822.7406872117606,0.19
8081,8082,2019-09-01 00:00:00,31778977099388,2,796.0096684925046,0.07
8082,8083,2019-08-28 00:00:00,85117544862905,4,29.685185637745466,0.07
8083,8084,2019-08-11 00:00:00,20822310027153,2,399.29643901375744,0.19
8084,8085,2019-10-02 00:00:00,39039524378144,3,129.82690474557208,0.07
8085,8086,2019-10-08 00:00:00,91777691677602,1,491.56752960063693,0.07
8086,8087,2019-09-05 00:00:00,82210750238378,1,656.9290883582281,0.07
8087,8088,2019-10-12 00:00:00,9919845911385,4,210.89453421804498,0.19
8088,8089,2019-08-14 00:00:00,41322268145559,1,326.7395256152189,0.07
8089,8090,2019-08-08 00:00:00,27572650413925,2,676.0417120447943,0.07
8090,8091,2019-09-25 00:00:00,39397226765780,3,205.55913501403202,0.19
8091,8092,2019-09-16 00:00:00,70989119433001,2,816.2772203063854,0.19
8092,8093,2019-09-18 00:00:00,1369333081359,4,315.9858664411947,0.07
8093,8094,2019-09-19 00:00:00,18694081030736,2,727.5953805003498,0.07
8094,8095,2019-10-18 00:00:00,91545968762771,2,309.9526466545331,0.19
8095,8096,2019-09-09 00:00:00,34855978187721,4,354.5374807386633,0.07
8096,8097,2019-09-07 00:00:00,33011479520814,4,289.98680334859523,0.07
8097,8098,2019-08-11 00:00:00,99438716184800,1,574.0162611257789,0.07
8098,8099,2019-09-11 00:00:00,33797793225463,4,766.6731281931766,0.19
8099,8100,2019-09-10 00:00:00,95340000811004,3,646.2873137065777,0.19
8100,8101,2019-10-06 00:00:00,39721335774893,1,286.9375298712892,0.07
8101,8102,2019-11-03 00:00:00,55979803590000,1,825.438698478546,0.19
8102,8103,2019-09-04 00:00:00,52622286589201,3,703.1258346419836,0.07
8103,8104,2019-10-27 00:00:00,47388212429098,2,547.166130693311,0.07
8104,8105,2019-08-08 00:00:00,76956575269751,4,389.49904713291323,0.19
8105,8106,2019-08-18 00:00:00,19624429158924,1,768.1950684956225,0.07
8106,8107,2019-10-25 00:00:00,49599428475605,1,153.33888772730182,0.07
8107,8108,2019-10-15 00:00:00,60343910043756,1,257.98666834356544,0.07
8108,8109,2019-10-29 00:00:00,96182627414362,3,295.32632366055003,0.07
8109,8110,2019-08-10 00:00:00,68564288760762,3,644.2081212322466,0.07
8110,8111,2019-08-13 00:00:00,20104247976544,4,785.9814483406377,0.19
8111,8112,2019-09-02 00:00:00,60343910043756,3,74.0017006757395,0.19
8112,8113,2019-09-05 00:00:00,84199139330796,2,9.38534962972551,0.07
8113,8114,2019-09-25 00:00:00,11107547370155,4,569.9169427770072,0.19
8114,8115,2019-11-04 00:00:00,89169928347381,1,124.75259593279904,0.07
8115,8116,2019-08-07 00:00:00,98929417768794,2,69.15635203320466,0.07
8116,8117,2019-09-16 00:00:00,89216467563984,3,322.1515233226876,0.19
8117,8118,2019-08-07 00:00:00,23731157948540,4,245.1706762786018,0.19
8118,8119,2019-08-22 00:00:00,38098613352426,1,652.5951685431205,0.07
8119,8120,2019-08-25 00:00:00,88797943475169,1,465.05175247679443,0.07
8120,8121,2019-08-09 00:00:00,80837077263342,2,162.81795121025095,0.19
8121,8122,2019-09-04 00:00:00,6571671779528,1,704.3278587867769,0.07
8122,8123,2019-10-07 00:00:00,17578722306272,4,626.6946028766642,0.07
8123,8124,2019-09-02 00:00:00,96122134243476,1,524.6186855208066,0.07
8124,8125,2019-09-09 00:00:00,16585642840518,2,346.1621010326607,0.19
8125,8126,2019-10-21 00:00:00,73659310861748,2,588.2288859905855,0.07
8126,8127,2019-10-02 00:00:00,9194898031281,1,253.71766369126215,0.07
8127,8128,2019-09-06 00:00:00,39738126967761,4,208.5231618461199,0.07
8128,8129,2019-10-26 00:00:00,6120639171842,3,422.21257698443515,0.07
8129,8130,2019-10-21 00:00:00,41498389574142,3,122.2167003490518,0.19
8130,8131,2019-08-28 00:00:00,37924855217741,4,94.1694177758147,0.19
8131,8132,2019-09-29 00:00:00,18231802621862,3,200.62231338597766,0.19
8132,8133,2019-10-08 00:00:00,26879060198295,4,200.06467026039417,0.19
8133,8134,2019-11-02 00:00:00,21629062982130,2,768.2224734649953,0.07
8134,8135,2019-09-07 00:00:00,36536558502307,1,454.1327897809129,0.19
8135,8136,2019-09-17 00:00:00,77244628387885,1,117.28533551910722,0.19
8136,8137,2019-08-23 00:00:00,35872178299640,1,24.607490548598786,0.19
8137,8138,2019-10-10 00:00:00,25612270718418,1,459.2415565426063,0.19
8138,8139,2019-08-16 00:00:00,80486237819851,2,815.9555117422931,0.07
8139,8140,2019-08-25 00:00:00,35931942905712,2,668.0590727062636,0.19
8140,8141,2019-11-04 00:00:00,85692681752957,1,7.170554703701407,0.07
8141,8142,2019-10-17 00:00:00,76737617738611,3,876.0655460764884,0.19
8142,8143,2019-09-30 00:00:00,24436425886651,3,407.65139779907577,0.19
8143,8144,2019-08-20 00:00:00,38960082342393,3,42.3318461757096,0.07
8144,8145,2019-09-03 00:00:00,58269314126259,2,154.3710050738779,0.19
8145,8146,2019-09-01 00:00:00,10542897805749,4,411.9202773903384,0.19
8146,8147,2019-08-31 00:00:00,40598746003159,3,393.92931570111415,0.07
8147,8148,2019-08-10 00:00:00,47482242537501,4,623.7112430874331,0.19
8148,8149,2019-10-26 00:00:00,15675448837237,1,479.7446342449292,0.19
8149,8150,2019-08-13 00:00:00,18590098723086,1,752.8348500618015,0.07
8150,8151,2019-09-28 00:00:00,42616538380651,1,530.8170438196905,0.19
8151,8152,2019-08-07 00:00:00,49453096598149,2,618.1678463715975,0.19
